ts,video_id,title,source,source_url,search_query,path,duration,duration,gunfire_density,burst_ratio,audio_rms,center_motion,center_text,panns_gunshot,panns_machine_gun,panns_gun_max,panns_speech,panns_music,killfeed_density,quality_score,heuristic_score,ranker_score,view_count,hook_score,clip_score,fight_score,payoff_score,kill_notification_score,has_author_kill,loot_walk,panns_explosion,quality_ok,reject_reason,batch_id
2026-09-07T21:39:03Z,cMUcjeeYfr8,yt cMUcjeeYfr8,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_cMUcjeeYfr8.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_cMUcjeeYfr8.mp4,50.76,50.76,0.186,6.492,0.1372,0.1758,0.415,0.0031,0.0036,0.0036,0.513,0.8544,0.0,0.0,,,0,,,0.71,0.0,0.0,0,0,0.0016,False,payoff_low=0.000:min0.10,22
2026-09-07T21:40:13Z,1PXXra-68pk,yt 1PXXra-68pk,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_1PXXra-68pk.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_1PXXra-68pk.mp4,7.75,7.75,0.003,5.856,0.0202,0.2503,0.303,0.0125,0.0057,0.0127,0.1242,0.6957,,,,,0,,,,,,,,0.0127,False,run_loot=motion0.250:gun0.003,33
2026-09-07T21:40:42Z,9-ItFS-wgs0,yt 9-ItFS-wgs0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_9-ItFS-wgs0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_9-ItFS-wgs0.mp4,48.06,48.06,0.0397,20.811,0.0031,0.2012,0.459,0.2253,0.1845,0.2253,0.0321,0.0156,,,,,0,,,,,,,,0.0002,False,loot_walk=density0.040,32
2026-09-07T21:41:51Z,m_dIbCf2Jlw,yt m dIbCf2Jlw,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_m_dIbCf2Jlw.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_m_dIbCf2Jlw.mp4,55.0,55.0,0.1803,3.677,0.1147,0.1955,0.314,0.1305,0.2715,0.2715,0.032,0.1376,,,,,0,,,,,,,0,0.0127,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,35
2026-09-07T21:42:01Z,pn3m0r5V3DQ,yt pn3m0r5V3DQ,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_pn3m0r5V3DQ.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_pn3m0r5V3DQ.mp4,30.64,30.64,0.1894,3.556,0.1523,0.1189,0.211,0.3913,0.5538,0.5538,0.3847,0.5799,0.0,0.0,,,0,,,0.7196,0.0,0.0,0,0,0.0009,False,payoff_low=0.000:min0.10,34
2026-09-07T21:42:42Z,c_zama2xqcI,yt c zama2xqcI,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_c_zama2xqcI.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_c_zama2xqcI.mp4,33.98,33.98,0.22,5.41,0.2592,0.1976,0.235,0.0229,0.0067,0.0684,0.3229,0.7419,,,,,0,,,,,,,0,0.0684,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,25
2026-09-07T21:42:45Z,15E8TJc0wJ8,yt 15E8TJc0wJ8,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_15E8TJc0wJ8.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_15E8TJc0wJ8.mp4,20.24,20.24,0.008,3.771,0.0685,0.262,0.455,0.0006,0.0002,0.0013,0.0876,0.8917,,,,,0,,,,,,,,0.0013,False,talk_menu=rms0.0685:gun0.008,37
2026-09-07T21:43:20Z,Q_C_rGVOKU4,yt Q C rGVOKU4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_Q_C_rGVOKU4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_Q_C_rGVOKU4.mp4,50.94,50.94,0.1911,5.397,0.1301,0.2143,0.472,0.0005,0.0002,0.0005,0.5016,0.8265,0.0,0.0,,,0,,,0.692,0.0,0.0,0,0,0.0003,False,payoff_low=0.000:min0.10,26
2026-09-07T21:43:47Z,3uhVzABSrxA,yt 3uhVzABSrxA,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_3uhVzABSrxA.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_3uhVzABSrxA.mp4,26.12,26.12,0.0142,37.022,0.0023,0.1056,0.264,0.0011,0.0008,0.0011,0.0203,0.0743,,,,,0,,,,,,,,0.0004,False,run_fake_gun=motion0.106:gun0.014,28
2026-09-07T21:44:48Z,AYwIBwUCJUI,yt AYwIBwUCJUI,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_AYwIBwUCJUI.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_AYwIBwUCJUI.mp4,55.0,55.0,0.041,6.22,0.0184,0.168,0.324,0.0529,0.0177,0.0529,0.2211,0.0172,,,,,0,,,,,,,,0.0103,False,loot_walk=density0.041,36
2026-09-07T21:48:15Z,_4LK2f1u6Vo,yt  4LK2f1u6Vo,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt__4LK2f1u6Vo.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt__4LK2f1u6Vo.mp4,53.52,53.52,0.1924,4.369,0.1724,0.2865,0.528,0.0567,0.0748,0.0748,0.123,0.7849,,,,,0,,,,,,,0,0.0033,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,39
2026-09-07T21:49:34Z,Z1ZMiRbjgtY,yt Z1ZMiRbjgtY,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_Z1ZMiRbjgtY.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_Z1ZMiRbjgtY.mp4,55.0,55.0,0.193,4.966,0.1125,0.2009,0.462,0.2779,0.5236,0.5236,0.372,0.6598,0.0,0.6647,0.6788,0.6587,0,,,0.9333,0.22,0.0,1,0,0.0023,True,,27
2026-09-07T21:49:38Z,XFY87yUHxww,yt XFY87yUHxww,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_XFY87yUHxww.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_XFY87yUHxww.mp4,41.1,41.1,0.1853,4.164,0.1744,0.2274,0.39,0.1702,0.1648,0.1702,0.5117,0.6822,0.0,0.0,,,0,,,0.7697,0.0,0.0,0,0,0.0032,False,payoff_low=0.000:min0.10,38
2026-09-07T21:52:19Z,Z1ZMiRbjgtY,yt Z1ZMiRbjgtY,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_Z1ZMiRbjgtY.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_Z1ZMiRbjgtY.mp4,55.0,55.0,0.193,4.966,0.1125,0.2009,0.462,0.2779,0.5236,0.5236,0.372,0.6598,0.0,0.6647,0.6788,0.6587,0,,,0.9333,0.22,0.0,1,0,0.0023,True,,40
2026-09-07T21:53:10Z,fr6HxrhCJO0,yt fr6HxrhCJO0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_fr6HxrhCJO0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_fr6HxrhCJO0.mp4,23.86,23.86,0.0828,16.163,0.0141,0.1417,0.623,0.1176,0.0659,0.1176,0.0334,0.052,0.7592,0.0,,,0,,,0.8239,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,29
2026-09-07T21:53:24Z,ZjMdxQBO5DE,yt ZjMdxQBO5DE,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ZjMdxQBO5DE.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ZjMdxQBO5DE.mp4,46.4,46.4,0.2038,4.018,0.12,0.2457,0.226,0.2277,0.2294,0.2294,0.0668,0.6464,0.0,0.0,,,0,,,0.8004,0.0,0.0,0,0,0.0017,False,payoff_low=0.000:min0.10,41
2026-09-07T21:54:40Z,fLoNYcu-fYw,yt fLoNYcu-fYw,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_fLoNYcu-fYw.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_fLoNYcu-fYw.mp4,23.2,23.2,0.2007,5.384,0.1357,0.158,0.377,0.383,0.5195,0.5195,0.0401,0.6144,0.0,0.7174,0.6862,0.7308,0,,,0.9447,0.22,0.0,1,0,0.0067,True,,30
2026-09-07T21:58:18Z,bdFuAXURuSc,yt bdFuAXURuSc,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_bdFuAXURuSc.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_bdFuAXURuSc.mp4,10.14,10.14,0.0391,4.667,0.1357,0.2717,0.463,0.0009,0.0003,0.007,0.6802,0.711,,,,,0,,,,,,,,0.007,False,loot_walk=density0.039,31
2026-09-07T21:58:56Z,IBD012sNBDo,yt IBD012sNBDo,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_IBD012sNBDo.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_IBD012sNBDo.mp4,14.02,14.02,0.2129,3.52,0.2053,0.1869,0.472,0.0039,0.001,0.0039,0.6135,0.7305,0.0,0.0,,,0,,,0.6705,0.0,0.0,0,0,0.0028,False,payoff_low=0.000:min0.10,42
2026-09-07T21:59:11Z,YmfpN5sQv30,yt YmfpN5sQv30,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_YmfpN5sQv30.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_YmfpN5sQv30.mp4,38.8,38.8,0.2149,4.998,0.2249,0.3329,0.28,0.2153,0.1714,0.2153,0.139,0.7351,,,,,0,,,,,,,0,0.0021,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters1:kf0:mini0.000,43
2026-09-07T22:00:45Z,iaZJLUf9Dw0,yt iaZJLUf9Dw0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_iaZJLUf9Dw0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_iaZJLUf9Dw0.mp4,30.2,30.2,0.0,0.0,0.0,0.0421,0.427,0.0003,0.0004,0.002,0.0608,0.1096,,,,,0,,,,,,,,0.002,False,no_shots=density0.000:burst0.00:ownerbelow_owner_floor=density0.000:burst0.00,44
2026-09-07T22:03:14Z,-GvxcXKVZzQ,yt -GvxcXKVZzQ,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_-GvxcXKVZzQ.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_-GvxcXKVZzQ.mp4,48.2,48.2,0.1465,4.188,0.1329,0.2059,0.505,0.7165,0.9204,0.9204,0.3989,0.0113,0.0,0.0,,,0,,,0.9333,0.0,0.0,0,0,0.0016,False,payoff_low=0.000:min0.10,45
2026-09-07T22:05:11Z,4zEWscQjuhk,😱 КАК ЗАПУСТИТЬСЯ В ШТУРМ ЗА 1 СЕКУНДУ В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/4zEWscQjuhk,метро роял 7 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_4zEWscQjuhk.mp4,55.0,55.0,0.1311,3.111,0.0925,0.1808,0.448,0.0019,0.001,0.0019,0.9055,0.8335,0.0,0.0,,,1486,,,0.6448,0.0,0.0,0,0,0.0009,False,payoff_low=0.000:min0.10,32
2026-09-07T22:07:00Z,ly5X_ujVdzk,yt ly5X ujVdzk,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ly5X_ujVdzk.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ly5X_ujVdzk.mp4,27.52,27.52,0.1823,4.245,0.1621,0.3795,0.277,0.0018,0.0012,0.0057,0.2891,0.8545,0.0,0.0,,,0,,,0.6717,0.0,0.0,0,0,0.0057,False,payoff_low=0.000:min0.10,47
2026-09-07T22:07:03Z,X8gWvSL6OTM,❗Спавны на 7 карте❗ Эта вам точьно надо❕ В метро рояль🔥 Все Спавны! Пабг мобаил💥,youtube_shorts,https://www.youtube.com/shorts/X8gWvSL6OTM,метро роял 7 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_X8gWvSL6OTM.mp4,34.64,34.64,0.0416,4.594,0.0637,0.267,0.455,0.0104,0.008,0.0104,0.8276,0.8479,,,,,20735,,,,,,,,0.0006,False,loot_walk=density0.042,33
2026-09-07T22:07:17Z,E3tkTQ_wRtc,yt E3tkTQ wRtc,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_E3tkTQ_wRtc.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_E3tkTQ_wRtc.mp4,23.38,23.38,0.0597,11.431,0.032,0.1669,0.296,0.4935,0.4324,0.4935,0.0726,0.0202,,,,,0,,,,,,,1,0.0011,False,hard_loot_walk,48
2026-09-07T22:07:26Z,mJRuMSeTL1E,yt mJRuMSeTL1E,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_mJRuMSeTL1E.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_mJRuMSeTL1E.mp4,37.12,37.12,0.0714,18.428,0.012,0.1656,0.389,0.0199,0.0081,0.0199,0.7521,0.2159,0.8352,0.0,,,0,,,0.6791,0.0,0.225,0,0,0.002,False,payoff_low=0.000:min0.10,46
2026-09-07T22:09:55Z,qCEfh30tzCM,yt qCEfh30tzCM,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_qCEfh30tzCM.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_qCEfh30tzCM.mp4,31.08,31.08,0.18,3.633,0.1111,0.2788,0.427,0.0283,0.0308,0.0987,0.2195,0.791,0.0,0.0,,,0,,,0.7138,0.0,0.0,0,0,0.0987,False,payoff_low=0.000:min0.10,49
2026-09-07T22:12:33Z,VhK6iIXoBD0,yt VhK6iIXoBD0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_VhK6iIXoBD0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_VhK6iIXoBD0.mp4,55.0,55.0,0.22,6.0,0.3495,0.2634,0.284,0.3035,0.4323,0.4323,0.1496,0.6253,,,,,0,,,,,,,0,0.0011,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,50
2026-09-07T22:13:59Z,85STRhaPmIs,ПРОВЕРЯЮ МИФ с ТИК-ТОКА в МЕТРО Рояль ,youtube_shorts,https://www.youtube.com/shorts/85STRhaPmIs,метро роял 7 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_85STRhaPmIs.mp4,55.0,55.0,0.1736,4.24,0.1793,0.2378,0.213,0.0124,0.002,0.0124,0.7406,0.8483,0.0,0.0,,,0,,,0.6756,0.0,0.0,0,0,0.0033,False,payoff_low=0.000:min0.10,34
2026-09-07T22:14:19Z,6ewR2oCz5PQ,yt 6ewR2oCz5PQ,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_6ewR2oCz5PQ.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_6ewR2oCz5PQ.mp4,10.88,10.88,0.22,6.0,0.3099,0.1097,0.262,0.0107,0.0068,0.0107,0.0324,0.8648,,,,,0,,,,,,,0,0.0035,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,51
2026-09-07T22:15:52Z,RI62DGIdWus,yt RI62DGIdWus,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_RI62DGIdWus.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_RI62DGIdWus.mp4,16.42,16.42,0.1351,3.65,0.1391,0.2891,0.687,0.6195,0.7061,0.7061,0.0422,0.0565,0.7219,0.7044,0.9176,0.613,0,,,0.9239,0.8109,0.7219,1,0,0.0002,True,,53
2026-09-07T22:16:17Z,q0rmFVVug3A,yt q0rmFVVug3A,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_q0rmFVVug3A.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_q0rmFVVug3A.mp4,31.4,31.4,0.2029,3.773,0.2226,0.3369,0.45,0.0247,0.0228,0.0247,0.2086,0.7951,0.0,0.0,,,0,,,0.6789,0.0,0.0,0,0,0.0042,False,payoff_low=0.000:min0.10,52
2026-09-07T22:17:47Z,GjG3BravntU,yt GjG3BravntU,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_GjG3BravntU.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_GjG3BravntU.mp4,19.5,19.5,0.0453,16.465,0.0066,0.0879,0.377,0.3494,0.2567,0.3494,0.5017,0.0195,0.5533,0.0,,,0,,,0.571,0.0,0.225,0,0,0.001,False,payoff_low=0.000:min0.10,55
2026-09-07T22:18:10Z,Q_C_rGVOKU4,yt Q C rGVOKU4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_Q_C_rGVOKU4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_Q_C_rGVOKU4.mp4,50.94,50.94,0.1911,5.397,0.1301,0.2143,0.472,0.0005,0.0002,0.0005,0.5016,0.8265,0.0,0.0,,,0,,,0.692,0.0,0.0,0,0,0.0003,False,payoff_low=0.000:min0.10,54
2026-09-07T22:18:31Z,UtxxY4GYD9A,BECOME THE BEST in Metro in 19 Minutes☠️ METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=UtxxY4GYD9A,метро роял клатч пабг,/root/datasets/pubg/shorts_autolearn/yt_UtxxY4GYD9A.mp4,55.0,55.0,0.0203,4.793,0.0557,0.1289,0.326,0.0104,0.0008,0.0112,0.7954,0.7504,,,,,0,,,,,,,,0.0014,False,run_fake_gun=motion0.129:gun0.020,35
2026-09-07T22:19:59Z,-OQfWxzDnbE,yt -OQfWxzDnbE,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_-OQfWxzDnbE.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_-OQfWxzDnbE.mp4,24.42,24.42,0.001,2.262,0.031,0.2208,0.377,0.4581,0.4073,0.4581,0.2426,0.3894,,,,,0,,,,,,,,0.0005,False,no_shots=density0.001:burst2.26:ownerrun_fake_gun=motion0.221:gun0.001,57
2026-09-07T22:21:52Z,FSp8lWlU4eU,yt FSp8lWlU4eU,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_FSp8lWlU4eU.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_FSp8lWlU4eU.mp4,35.64,35.64,0.1587,4.514,0.103,0.1803,0.337,0.0012,0.0017,0.0017,0.7527,0.7691,0.0,0.0,,,0,,,0.6829,0.0,0.0,0,0,0.0013,False,payoff_low=0.000:min0.10,56
2026-09-07T22:25:12Z,jJGaPJEyrBk,yt jJGaPJEyrBk,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_jJGaPJEyrBk.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_jJGaPJEyrBk.mp4,46.98,46.98,0.167,4.098,0.1498,0.2249,0.359,0.0079,0.0034,0.0079,0.4374,0.7007,,,,,0,,,,,,,0,0.0017,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,59
2026-09-07T22:25:39Z,cAg8xLVQXyU,yt cAg8xLVQXyU,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_cAg8xLVQXyU.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_cAg8xLVQXyU.mp4,54.64,54.64,0.1599,5.284,0.1059,0.2766,0.529,0.1859,0.1823,0.1859,0.593,0.6452,0.0,0.0,,,0,,,0.8009,0.0,0.0,0,0,0.0036,False,payoff_low=0.000:min0.10,58
2026-09-07T22:26:10Z,mFQ0nSvyRDw,yt mFQ0nSvyRDw,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_mFQ0nSvyRDw.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_mFQ0nSvyRDw.mp4,55.0,55.0,0.2094,4.612,0.1927,0.0843,0.139,0.364,0.6824,0.6824,0.038,0.579,0.0,0.0,,,0,,,0.7407,0.0,0.0,0,0,0.0005,False,payoff_low=0.000:min0.10,37
2026-09-07T22:26:43Z,-OQfWxzDnbE,yt -OQfWxzDnbE,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_-OQfWxzDnbE.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_-OQfWxzDnbE.mp4,24.42,24.42,0.001,2.262,0.031,0.2208,0.377,0.4581,0.4073,0.4581,0.2426,0.3894,,,,,0,,,,,,,,0.0005,False,no_shots=density0.001:burst2.26:ownerrun_fake_gun=motion0.221:gun0.001,38
2026-09-07T22:27:16Z,15E8TJc0wJ8,yt 15E8TJc0wJ8,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_15E8TJc0wJ8.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_15E8TJc0wJ8.mp4,20.24,20.24,0.008,3.771,0.0685,0.262,0.455,0.0006,0.0002,0.0013,0.0876,0.8917,,,,,0,,,,,,,,0.0013,False,talk_menu=rms0.0685:gun0.008,39
2026-09-07T22:29:21Z,MiIfCjAn12A,yt MiIfCjAn12A,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_MiIfCjAn12A.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_MiIfCjAn12A.mp4,55.0,55.0,0.22,6.0,0.315,0.1743,0.482,0.1773,0.2959,0.2959,0.3167,0.6449,,,,,0,,,,,,,0,0.0035,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,60
2026-09-07T22:29:30Z,MiIfCjAn12A,yt MiIfCjAn12A,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_MiIfCjAn12A.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_MiIfCjAn12A.mp4,55.0,55.0,0.22,6.0,0.315,0.1743,0.482,0.1773,0.2959,0.2959,0.3167,0.6449,,,,,0,,,,,,,0,0.0035,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,36
2026-09-07T22:29:49Z,mFQ0nSvyRDw,yt mFQ0nSvyRDw,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_mFQ0nSvyRDw.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_mFQ0nSvyRDw.mp4,55.0,55.0,0.2094,4.612,0.1927,0.0843,0.139,0.364,0.6824,0.6824,0.038,0.579,0.0,,,,0,,,,,0.0,0,0,0.0005,False,hard_no_author_kill,61
2026-09-07T22:32:57Z,K3yk83z2bdY,yt K3yk83z2bdY,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_K3yk83z2bdY.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_K3yk83z2bdY.mp4,14.44,14.44,0.22,5.647,0.2789,0.171,0.415,0.3079,0.3516,0.3516,0.1973,0.7083,,,,,0,,,,,,,0,0.0071,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,63
2026-09-07T22:35:08Z,fr6HxrhCJO0,yt fr6HxrhCJO0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_fr6HxrhCJO0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_fr6HxrhCJO0.mp4,23.86,23.86,0.0828,16.163,0.0141,0.1417,0.623,0.1176,0.0659,0.1176,0.0334,0.052,0.7592,0.0,,,0,,,0.8239,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,62
2026-09-07T22:35:48Z,8oub1508ckk,yt 8oub1508ckk,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_8oub1508ckk.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_8oub1508ckk.mp4,17.98,17.98,0.1709,2.062,0.0898,0.1207,0.328,0.3583,0.3583,0.3583,0.412,0.4477,,,,,0,,,,,,,0,0.0069,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,41
2026-09-07T22:36:51Z,h1TWsxwBfMw,yt h1TWsxwBfMw,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_h1TWsxwBfMw.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_h1TWsxwBfMw.mp4,55.0,55.0,0.1741,4.49,0.1095,0.2125,0.376,0.4015,0.4553,0.4553,0.2911,0.5807,0.0,0.0,,,0,,,0.926,0.0,0.0,0,0,0.0016,False,payoff_low=0.000:min0.10,40
2026-09-07T22:38:24Z,ky1b3JLsA_E,yt ky1b3JLsA E,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ky1b3JLsA_E.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ky1b3JLsA_E.mp4,55.0,55.0,0.126,4.561,0.1059,0.2173,0.291,0.2807,0.5547,0.5547,0.6456,0.6618,0.0,0.0,,,0,,,0.9291,0.0,0.0,0,0,0.0107,False,payoff_low=0.000:min0.10,64
2026-09-07T22:38:49Z,8sMckL_u1n4,yt 8sMckL u1n4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_8sMckL_u1n4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_8sMckL_u1n4.mp4,19.3,19.3,0.0566,5.947,0.0559,0.109,0.362,0.0039,0.0004,0.0039,0.7874,0.7923,0.0,0.0,,,0,,,0.6249,0.0,0.0,0,0,0.0004,False,payoff_low=0.000:min0.10,65
2026-09-07T22:39:42Z,hUJbQawiaKM,yt hUJbQawiaKM,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_hUJbQawiaKM.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_hUJbQawiaKM.mp4,49.1,49.1,0.1859,6.157,0.1171,0.1502,0.193,0.0093,0.0072,0.0093,0.7367,0.8487,0.0,0.0,,,0,,,0.7075,0.0,0.0,0,0,0.0081,False,payoff_low=0.000:min0.10,42
2026-09-07T22:41:06Z,XeOGhEF871w,yt XeOGhEF871w,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_XeOGhEF871w.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_XeOGhEF871w.mp4,12.06,12.06,0.2027,4.561,0.1884,0.1852,0.398,0.01,0.0055,0.01,0.6505,0.8242,0.7708,0.0,,,0,,,0.6824,0.0,0.225,0,0,0.0049,False,payoff_low=0.000:min0.10,67
2026-09-07T22:41:13Z,plwLBP0ifuo,yt plwLBP0ifuo,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_plwLBP0ifuo.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_plwLBP0ifuo.mp4,38.22,38.22,0.142,5.39,0.0835,0.2745,0.348,0.4105,0.506,0.506,0.3166,0.5325,0.0,0.7009,0.6918,0.7048,0,,,0.9517,0.22,0.0,1,0,0.0006,True,,66
